key,tables,isKeeper,label1,label2,label3,label4,shortDesc,sign,unit,tipTitle,mainTip,teamTip,playerTip,isLabeled
opfdP40,"taps,paps",TRUE,OPFD/40,OPFD/40,OPF Drawn / 40 Mins,Offensive Personal Fouls Drawn / 40 Mins,NA,pos,num,Offensive Personal Fouls Drawn / 40 Mins,NA,"The total number of offensive personal fouls drawn by the team, per 40 minutes played.","The total number of offensive personal fouls drawn by the player, per 40 minutes played.",TRUE
opfdPct,"pgps,taps,paps,tgps",TRUE,OPFD%,OPFD%,OPF Drawn Pct,Offensive Personal Fouls Drawn Percentage,NA,pos,pct,Offensive Personal Fouls Drawn Percentage,NA,The percentage of defensive possessions with an offensive personal foul drawn by the team.,The percentage of defensive possessions with an offensive personal foul drawn by the player.,TRUE
opfdPg,"taps,paps",TRUE,OPFD/G,OPFD/G,OPF Drawn / Game,Offensive Personal Fouls Drawn / Game,NA,pos,num,Offensive Personal Fouls Drawn / Game,NA,"The total number of offensive personal fouls drawn by the team, per game.","The total number of offensive personal fouls drawn by the player, per game.",TRUE
oppp,gfl,TRUE,PPP,OPPP,Offensive PPP,Offensive PPP,NA,pos,num2,Offensive Points / Possession,NA,An estimate of the number of points scored per possessions by the team.,NA,TRUE
orapm,pas,TRUE,ORAPM,ORAPM,Offensive RAPM,Offensive RAPM,NA,pos,num,Offensive RAPM,NA,NA,"Offensive RAPM (ORAPM) is an all-in-one metric we've developed internally here at CBB Analytics. ORAPM incorporates both a player's individual box score statistics as well as their on-court play-by-play impact, which means ORAPM is able to account for who the player is playing with and against. ORAPM can be interpreted as a player's impact on their team's points scored per 100 possessions above the division average. ORAPM is similar to the offensive components of all-in-one statistics developed for the NBA such as RPM, EPM, and LEBRON.",TRUE
orb,"pps,tpcs,tgs,gfl,pas,tssc,tas,tgcs,tps,pgs,tass,lu,oo",TRUE,ORB,ORB,Offensive Rebounds,Offensive Rebounds,NA,pos,int,Offensive Rebounds,The total number of offensive rebounds.,NA,NA,TRUE
orbAgst,"pps,tgs,gfl,pas,tssc,tas,tps,pgs,tass,lu,oo",TRUE,oORB,ORB AGST,Opponent Offensive Rebounds,Opponent Offensive Rebounds,NA,neg,int,Opponent Offensive Rebounds,The total number of offensive rebounds grabbed by the opponent.,NA,NA,TRUE
orbChnc,lu,TRUE,CHNC,ORB CHNC,ORB Chances,ORB Chances,NA,pos,int,Offensive Rebounding Chances,NA,Total number of offensive rebounds plus opponent defensive rebounds.,NA,TRUE
orbDiff,"tgs,tas,tps",TRUE,ORB DIFF,ORB DIFF,ORB Differential,Offensive Rebound Differential,NA,pos,int,Offensive Rebound Differential,How many more or fewer offensive rebounds the team had compared to their opponent.,NA,NA,TRUE
orbFg,"pgps,taps,paps,tgps",TRUE,ORB,ORBFG,ORB off FGs,ORB off FGs,NA,pos,int,Offensive Rebound off missed FGs,Total number of offensive rebounds (offensive rebounds plus opponent defensive rebounds) off missed field goals.,NA,NA,TRUE
orbFgChnc,"pgps,taps,paps,tgps",TRUE,CHNC,ORBFG CHNC,ORB Chances off FGs,ORB Chances off FGs,NA,pos,int,Offensive Rebound Chances off missed FGs,Total number of offensive rebound opportunities (offensive rebounds plus opponent defensive rebounds) off missed field goals.,NA,NA,TRUE
orbFgP100,taps,TRUE,ORB/100,ORBFG/100,ORB off FGs / 100 Poss,ORB off FGs / 100 Poss,NA,pos,num,Offensive Rebound off missed FGs / 100 Poss,The number of offensive rebounds per 100 possessions (offensive rebounds plus opponent defensive rebounds) off missed field goals.,NA,NA,TRUE
orbFgP40,"taps,paps",TRUE,ORB/40,ORBFG/40,ORB off FGs / 40 Mins,ORB off FGs / 40 Mins,NA,pos,num,Offensive Rebound off missed FGs / 40 Mins,The number of offensive rebounds per 40 minutes (offensive rebounds plus opponent defensive rebounds) off missed field goals.,NA,NA,TRUE
orbFgPct,"pgps,taps,paps,tgps",TRUE,ORB%,ORBFG%,ORB% off FGs,Offensive Rebound Percentage on missed FGs,NA,pos,pct,Offensive Rebound Percentage on missed FGs,The percentage of team's missed field goals a player grabbed while he was on the floor.,NA,NA,TRUE
orbFgPg,"taps,paps",TRUE,ORB/G,ORBFG/G,ORB off FGs / Game,ORB off FGs / Game,NA,pos,num,Offensive Rebound off missed FGs / Game,The number of offensive rebounds per game (offensive rebounds plus opponent defensive rebounds) off missed field goals.,NA,NA,TRUE
orbFt,"ppps,pgps,tpps,taps,paps,tgps",TRUE,ORB,ORBFT,ORB off FTs,ORB off FTs,NA,pos,int,Offensive Rebound off missed FTs,Total number of offensive rebounds (offensive rebounds plus opponent defensive rebounds) off missed free throws.,NA,NA,TRUE
orbFtChnc,"pgps,taps,paps,tgps",TRUE,CHNC,ORBFT CHNC,ORB Chances off FTs,ORB Chances off FTs,NA,pos,int,Offensive Rebound Chances off missed FTs,Total number of offensive rebound opportunities (offensive rebounds plus opponent defensive rebounds) off missed free throws.,NA,NA,TRUE
orbFtP100,taps,TRUE,ORB/100,ORBFT/100,ORB off FTs / 100 Poss,ORB off FTs / 100 Poss,NA,pos,num,Offensive Rebound off missed FTs / 100 Poss,The number of offensive rebounds per 100 possessions (offensive rebounds plus opponent defensive rebounds) off missed free throws.,NA,NA,TRUE
orbFtP40,"taps,paps",TRUE,ORB/40,ORBFT/40,ORB off FTs / 40 Mins,ORB off FTs / 40 Mins,NA,pos,num,Offensive Rebound off missed FTs / 40 Mins,The number of offensive rebounds per 40 minutes (offensive rebounds plus opponent defensive rebounds) off missed free throws.,NA,NA,TRUE
orbFtPct,"pgps,taps,paps,tgps",TRUE,ORB%,ORBFT%,ORB% off FTs,Offensive Rebound % on missed FTs,NA,pos,pct,Offensive Rebound Percentage on missed FTs,The percentage of team's missed free throws a player grabbed while he was on the floor.,NA,NA,TRUE
orbFtPg,"taps,paps",TRUE,ORB/G,ORBFT/G,ORB off FTs / Game,ORB off FTs / Game,NA,pos,num,Offensive Rebound off missed FTs / Game,The number of offensive rebounds per game (offensive rebounds plus opponent defensive rebounds) off missed free throws.,NA,NA,TRUE
orbP100,"tas,lu,oo",TRUE,ORB/100,ORB/100,ORebs / 100 Poss,Offensive Rebounds / 100 Poss,NA,pos,num,Offensive Rebounds / 100 Poss,An estimate of the number of offensive rebounds per 100 possessions played.,NA,NA,TRUE
orbP40,"pas,tas,lu,oo",TRUE,ORB/40,ORB/40,ORebs / 40 Mins,Offensive Rebounds / 40 Mins,NA,pos,num,Offensive Rebounds / 40 Mins,The number of offensive rebounds per 40 minutes played.,NA,NA,TRUE
orbPct,"pps,pgps,tgs,pas,tssc,tas,tps,pgs,tass,lu,oo",TRUE,ORB%,ORB%,Off Rebound Pct,Offensive Rebound Percentage,Percentage of available o-boards grabbed,pos,pct,Offensive Rebounding Percentage,NA,Percentage of the team's missed shots that were offensive rebounded.,An estimate of the percentage of available offensive rebounds a player grabbed while he was on the floor.,TRUE
orbPctAdj,tas,TRUE,ORB%**Adj,ORB%**Adj,Off Rebound Pct**Adj,Adjusted Offensive Rebound Percentage,NA,pos,pct,Offensive Rebound Percentage (Adjusted for Opponents),NA,"The team's offensive rebound percentage, taking into account an adjustment based on the average ORB% allowed by the team's opponents throughout the season.",NA,TRUE
orbPctAdjGap,tas,TRUE,--->,ORB% Adj,Adjustment to ORB%,Adjustment to ORB%,NA,pos,pct,Adjustment to ORB%,NA,"The size of the adjustment for the team's adjusted offensive rebound percentage, that takes into account the average ORB% allowed by the team's opponents throughout the season.",NA,TRUE
orbPctAgst,"tgs,tas,tps",TRUE,ORB%,ORB% Agst,Opponent's Off Rebound Pct,Opponent's Offensive Rebound Percentage,NA,neg,pct,Opponent's Offensive Rebound Percentage,NA,Percentage of the opponent's missed shots that were offensive rebounded.,An estimate of the percentage of available offensive rebounds a player grabbed while he was on the floor.,TRUE
orbPg,"pas,tas",TRUE,ORB/G,ORB/G,ORebs / Game,Offensive Rebounds / Game,NA,pos,num,Offensive Rebounds / Game,The number of offensive rebounds per game.,NA,NA,TRUE
orbTm,"pps,pas,pgs",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
orbTovDiff,"tgs,tas,tps",TRUE,ORBTV DIFF,ORBTV DIFF,ORB + TOV Forced Differential,"Team ORBs, TOVs Forced - Opponent ORBs, TOVs Forced",NA,pos,int,"Team ORBs, TOVs Forced - Opponent ORBs, TOVs Forced",The number of offensive rebounds plus turnovers forced by the team minus the number of rebounds plus turnovers forced by the opposing team.,NA,NA,TRUE
ortg,"tgs,tas,tps,tass,lu,oo",TRUE,ORtg,ORtg,Offensive Rating,Offensive Rating,NA,pos,num,Offensive Rating,NA,Points scored per 100 possessions by the team.,NA,TRUE
ortgAdj,tas,TRUE,Ortg**Adj,ORtg**Adj,Offensive Rating**Adj,Adjusted Offensive Rating,NA,pos,num,Offensive Rating (Adjusted for Opponents),NA,"The team's offensive rating, taking into account an adjustment based on the average offensive rating allowed by the team's opponents throughout the season.",NA,TRUE
ortgAdjGap,tas,TRUE,--->,ORtg Adj,Adjustment to ORtg,Adjustment to ORtg,NA,pos,num,Adjustment to ORtg,NA,"The size of the adjustment for the team's adjusted offensive rating, that takes into account the average offensive rating allowed by the team's opponents throughout the season.",NA,TRUE
ortgPlayer,pas,TRUE,iORtg,Player ORtg,Offensive Player Rating,Individual Offensive Player Rating,NA,pos,num,Individual Offensive Player Rating,NA,NA,"Individual offensive player rating (iORtg) is an all-in-one metric developed by Dean Oliver in his 2004 book Basketball on Paper. In Oliver's words, individual offensive rating is the number of points produced by a player per hundred total individual possessions, or in other words, how many points a player is likely to generate when he tries. iORtg is computed using box score statistics only, and therefore does not account for who the player is playing with or against. The equation for iORtg can be found at https://www.basketball-reference.com/about/ratings.html",TRUE
otPeriods,pbptga,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
overallLosses,"pps,pgps,tpcs,tgs,tas,tgcs,tps,pgs,taps,tgps",TRUE,Losses,Losses,Losses,Losses,NA,neg,int,Losses,NA,The total number of games lost by the team.,NA,TRUE
overallWins,"pps,pgps,tpcs,tgs,tas,tgcs,tps,pgs,taps,tgps",TRUE,Wins,Wins,Wins,Wins,NA,pos,int,Wins,NA,The total number of games won by the team.,NA,TRUE
ows,pas,TRUE,OWS,OWS,Offensive Win Shares,Offensive Win Shares,NA,pos,num,Offensive Win Shares,NA,NA,"Offensive Win Shares (OWS) is an all-in-one metric originally developed by Bill James for baseball, and adapted by Justin Kubatko (basketball-reference) for use in basketball. OWS attempts to divvy up credit for team success on offense to the individuals on the team, by estimating the number of possessions a player used over the year and the number of points produced from those possessions, which are then converted into the number of wins the player has contributed to their team. OWS is computed using box score statistics only, and therefore does not account for who the player is playing with or against. The equation for OWS can be found at https://www.sports-reference.com/cbb/about/ws.html",TRUE
owsP40,pas,TRUE,OWS/40,OWS/40,Offensive Win Shares / 40 Mins,Offensive Win Shares / 40 Mins,NA,pos,num2,Offensive Win Shares / 40 Mins,NA,NA,Offensive Win Shares (OWS) generated per 40 minutes. The equation for OWS can be found at https://www.sports-reference.com/cbb/about/ws.html,TRUE
pId1,lu,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
pId2,lu,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
pId3,lu,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
pId4,lu,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
pId5,lu,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
pName1,lu,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
pName2,lu,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
pName3,lu,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
pName4,lu,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
pName5,lu,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
pace,"tgs,tas,tps,lu,oo",TRUE,Pace,Pace,Pace,Pace,NA,pos,num,Pace,NA,An estimate of the number of team possessions per 40 minutes.,NA,TRUE
paceAdj,tas,TRUE,Pace**Adj,Pace**Adj,Pace**Adj,Adjusted Pace,NA,pos,num,Pace (Adjusted for Opponents),NA,"The team's pace, taking into account an adjustment based on the average pace by the team's opponents throughout the season.",NA,TRUE
paceAdjGap,tas,TRUE,--->,Pace Adj,Adjustment to Pace,Adjustment to Pace,NA,pos,num,Adjustment to Pace,NA,"The size of the adjustment for the team's adjusted pace, that takes into account the average pace by the team's opponents throughout the season.",NA,TRUE
paint2Ast,"pgps,paps",TRUE,AST,PAINT2 AST,In Paint Assists,In The Paint 2s Assists,NA,pos,int,In The Paint 2s Assists,The total number of assists where the shooter scored in the paint (but not at the rim).,NA,NA,TRUE
paint2AstP40,"pgps,paps",TRUE,AST/40,PAINT2 AST/40,In Paint Assists / 40 Mins,In The Paint 2s Assists / 40 Mins,NA,pos,num,In The Paint 2s Assists / 40 Mins,The total number of assists per 40 minutes where the shooter scored in the paint (but not at the rim).,NA,NA,TRUE
paint2AstPg,paps,TRUE,AST/G,PAINT2 AST/G,In Paint Assists / Game,In The Paint 2s Assists / Game,NA,pos,num,In The Paint 2s Assists / Game,The total number of assists per game where the shooter scored in the paint (but not at the rim).,NA,NA,TRUE
paint2AstdPct,"pgps,taps,paps,tgps",TRUE,ASTD%,PAINT2 ASTD%,In Paint Assisted Pct,In The Paint 2s Assisted Pct,NA,pos,pct,In The Paint 2s Assisted Percentage,The percentage of shots made in the paint (but not at the rim) that were assisted.,NA,NA,TRUE
paint2Drb,"taps,tgps",TRUE,DRB,PAINT2 DRB,In Paint 2s Def Rebounds,In The Paint 2s Defensive Rebounds,NA,pos,int,In The Paint 2s Defensive Rebounds,The total number of defensive rebounds grabbed on opponent's missed shots in the paint (but not at the rim).,NA,NA,TRUE
paint2DrbChnc,"taps,tgps",TRUE,CHNC,PAINT2 DRB CHNC,In Paint 2s Def Rebound Chances,In The Paint 2s Defensive Rebound Chances,NA,pos,int,In The Paint 2s Defensive Rebound Chances,The total number of defensive rebounds chances (defensive rebounds grabbed plus opponent offensive rebounds) on opponent's missed shots in the paint (but not at the rim).,NA,NA,TRUE
paint2DrbPct,"taps,tgps",TRUE,DRB%,PAINT2 DRB%,In Paint 2s Def Rebound Pct,In The Paint 2s Defensive Rebounding Percentage,NA,pos,pct,In The Paint 2s Defensive Rebounding Percentage,Percentage of the opponent's missed shots in the paint (but not at the rim) that were defensive rebounded by the team.,NA,NA,TRUE
paint2FgPct,"ppps,pgps,tpps,taps,paps,lu,tgps,oo",TRUE,FG%,PAINT2 FG%,Paint 2s FG%,In The Paint 2s FG%,NA,pos,pct,In The Paint 2s Field Goal Percentage,Field goal percentage on shots taken in the paint (but not at the rim).,NA,NA,TRUE
paint2FgPctS01,"pgps,taps,paps,tgps",TRUE,FG%,PAINT2 FG% (0-10s),Paint 2s FG% (0-10s on Shot Clock),In The Paint 2s FG% with 0-10 Secs on Shot Clock,NA,pos,pct,In The Paint 2s FG% with 0-10 Secs on Shot Clock,Field goal percentage on shots taken in the paint (but not at the rim) with 0 - 10 seconds remaining on the shot clock.,NA,NA,TRUE
paint2FgPctS12,"pgps,taps,paps,tgps",TRUE,FG%,PAINT2 FG% (10-20s),Paint 2s FG% (10-20s on Shot Clock),In The Paint 2s FG% with 10-20 Secs on Shot Clock,NA,pos,pct,In The Paint 2s FG% with 10-20 Secs on Shot Clock,Field goal percentage on shots taken in the paint (but not at the rim) with 10 - 20 seconds remaining on the shot clock.,NA,NA,TRUE
paint2FgPctS23,"pgps,taps,paps,tgps",TRUE,FG%,PAINT2 FG% (20-30s),Paint 2s FG% (20-30s on Shot Clock),In The Paint 2s FG% with 20-30 Secs on Shot Clock,NA,pos,pct,In The Paint 2s FG% with 20-30 Secs on Shot Clock,Field goal percentage on shots taken in the paint (but not at the rim) with 20 - 30 seconds remaining on the shot clock.,NA,NA,TRUE
paint2Fga,"ppps,pgps,tpps,taps,paps,lu,tgps,oo",TRUE,FGA,PAINT2 FGA,Paint 2s FGA,In The Paint 2s FGA,NA,pos,int,In The Paint 2s Field Goal Attempts,The total number of field goal attempts on shots taken in the paint (but not at the rim).,NA,NA,TRUE
paint2FgaFreq,"ppps,pgps,tpps,taps,paps,lu,tgps,oo",TRUE,FGA%,PAINT2 FGA%,Paint 2s FGA%,In The Paint 2s FGA%,NA,pos,pct,In The Paint 2s Field Goal Attempt Frequency,Percentage of shots taken in the paint (not at the rim).,NA,NA,TRUE
paint2FgaFreqAllS01,"pgps,taps,paps,tgps",TRUE,FGA%,PAINT2 FGA% (0-10s) A,Paint 2s FGA% (0-10s) % All,Paint 2s FGA% (0-10s) % of all shots,NA,pos,pct,"In The Paint 2s FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of all shots)",Percentage of all shots taken that were in the paint (but not at the rim) with 0 - 10 seconds remaining on the shot clock.,NA,NA,TRUE
paint2FgaFreqAllS12,"pgps,taps,paps,tgps",TRUE,FGA%,PAINT2 FGA% (10-20s) A,Paint 2s FGA% (10-20s) % All,Paint 2s FGA% (10-20s) % of all shots,NA,pos,pct,"In The Paint 2s FGA Freq, 10 - 20 Seconds Left on Shot Clock (% of all shots)",Percentage of all shots taken that were in the paint (but not at the rim) with 10 - 20 seconds remaining on the shot clock.,NA,NA,TRUE
paint2FgaFreqAllS23,"pgps,taps,paps,tgps",TRUE,FGA%,PAINT2 FGA% (20-30s) A,Paint 2s FGA% (20-30s) % All,Paint 2s FGA% (20-30s) % of all shots,NA,pos,pct,"In The Paint 2s FGA Freq, 20 - 30 Seconds Left on Shot Clock (% of all shots)",Percentage of all shots taken that were in the paint (but not at the rim) with 20 - 30 seconds remaining on the shot clock.,NA,NA,TRUE
paint2FgaFreqClockS01,"pgps,taps,paps,tgps",TRUE,FGA%,PAINT2 FGA% (0-10s) C,Paint 2s FGA% (0-10s) % Clock,Paint 2s FGA% (0-10s) % of 0-10s shots,NA,pos,pct,"In The Paint 2s FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of 0 - 10s shots)",Percentage of all shots taken with 0 - 10 seconds remaining on the shot clock that were in the paint (but not at the rim).,NA,NA,TRUE
paint2FgaFreqClockS12,"pgps,taps,paps,tgps",TRUE,FGA%,PAINT2 FGA% (10-20s) C,Paint 2s FGA% (10-20s) % Clock,Paint 2s FGA% (10-20s) % of 10-20s shots,NA,pos,pct,"In The Paint 2s FGA Freq, 10 - 20 Seconds Left on Shot Clock (% of 10 - 20s shots)",Percentage of all shots taken with 10 - 20 seconds remaining on the shot clock that were in the paint (but not at the rim).,NA,NA,TRUE
paint2FgaFreqClockS23,"pgps,taps,paps,tgps",TRUE,FGA%,PAINT2 FGA% (20-30s) C,Paint 2s FGA% (20-30s) % Clock,Paint 2s FGA% (20-30s) % of 20-30s shots,NA,pos,pct,"In The Paint 2s FGA Freq, 20 - 30 Seconds Left on Shot Clock (% of 20 - 30s shots)",Percentage of all shots taken with 20 - 30 seconds remaining on the shot clock that were in the paint (but not at the rim).,NA,NA,TRUE
paint2FgaFreqZoneS01,"pgps,taps,paps,tgps",TRUE,FGA%,PAINT2 FGA% (0-10s) Z,Paint 2s FGA% (0-10s) % Paint 2s,Paint 2s FGA% (0-10s) % of Paint 2s,NA,pos,pct,"In The Paint 2s FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of Paint 2s)",Percentage of all shots in the paint (but not at the rim) that were taken with 0 - 10 seconds remaining on the shot clock.,NA,NA,TRUE
paint2FgaFreqZoneS12,"pgps,taps,paps,tgps",TRUE,FGA%,PAINT2 FGA% (10-20s) Z,Paint 2s FGA% (10-20s) % Paint 2s,Paint 2s FGA% (10-20s) % of Paint 2s,NA,pos,pct,"In The Paint 2s FGA Freq, 10 - 20 Seconds Left on Shot Clock (% of Paint 2s)",Percentage of all shots in the paint (but not at the rim) that were taken with 10 - 20 seconds remaining on the shot clock.,NA,NA,TRUE
paint2FgaFreqZoneS23,"pgps,taps,paps,tgps",TRUE,FGA%,PAINT2 FGA% (20-30s) Z,Paint 2s FGA% (20-30s) % Paint 2s,Paint 2s FGA% (20-30s) % of Paint 2s,NA,pos,pct,"In The Paint 2s FGA Freq, 20 - 30 Seconds Left on Shot Clock (% of Paint 2s)",Percentage of all shots in the paint (but not at the rim) that were taken with 20 - 30 seconds remaining on the shot clock.,NA,NA,TRUE
paint2FgaP100,"taps,lu,oo",TRUE,FGA/100,PAINT2 FGA/100,Paint 2s FGA / 100,In The Paint 2s FGA / 100 Poss,NA,pos,num,In The Paint 2s Field Goal Attempts / 100 Possessions,Field goal attempts on shots taken in the paint (but not at the rim) per 100 possessions played.,NA,NA,TRUE
